,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-09,177.715576171875,130.14999389648438,320.8979187011719,428.8999938964844,178.19000244140625,130.14999389648438,322.2300109863281,428.8999938964844,180.92999267578125,132.47000122070312,327.1099853515625,440.6199951171875,177.00999450683594,129.5050048828125,321.04998779296875,427.5899963378906,180.8699951171875,132.19000244140625,326.4700012207031,439.739990234375,60378500,17745200,22373300,3846600
2023-08-10,177.49615478515625,130.2100067138672,321.5950012207031,429.9800109863281,177.97000122070312,130.2100067138672,322.92999267578125,429.9800109863281,180.75,132.64700317382812,328.260009765625,438.1199951171875,177.60000610351562,130.03500366210938,321.17999267578125,428.69000244140625,179.47999572753906,131.97000122070312,326.0199890136719,431.1199951171875,54686900,17855700,20113700,5467600
2023-08-11,177.5560760498047,130.1699981689453,319.6829528808594,421.6600036621094,177.7899932861328,130.1699981689453,321.010009765625,421.6600036621094,178.6199951171875,130.44000244140625,322.4100036621094,430.6300048828125,176.5500030517578,128.75,319.2099914550781,421.3299865722656,177.32000732421875,129.20199584960938,320.260009765625,428.9800109863281,51988100,15191500,24342600,3925200
2023-08-14,179.22389221191406,131.8300018310547,322.7004089355469,427.7799987792969,179.4600067138672,131.8300018310547,324.0400085449219,427.7799987792969,179.69000244140625,131.91000366210938,324.05999755859375,428.8500061035156,177.30999755859375,129.58999633789062,320.0799865722656,418.7799987792969,177.97000122070312,129.85000610351562,321.3900146484375,421.989990234375,43675600,17526200,18836100,3966000
2023-08-15,177.21652221679688,130.27000427246094,320.5294189453125,423.70001220703125,177.4499969482422,130.27000427246094,321.8599853515625,423.70001220703125,179.47999572753906,131.99000549316406,325.0899963378906,429.1199951171875,177.0500030517578,129.81900024414062,320.8999938964844,421.0400085449219,178.8800048828125,131.58999633789062,323.0,424.4100036621094,43622600,14769200,16966300,3368000
2023-08-16,176.3376922607422,129.11000061035156,319.7510070800781,415.45001220703125,176.57000732421875,129.11000061035156,320.3999938964844,415.45001220703125,178.5399932861328,130.8979949951172,324.4200134277344,424.510009765625,176.5,128.4600067138672,319.79998779296875,415.25,177.1300048828125,129.27999877929688,320.79998779296875,423.7300109863281,46964900,17548400,20698900,3967000
2023-08-17,173.7710723876953,130.4600067138672,316.2381591796875,403.0,174.0,130.4600067138672,316.8800048828125,403.0,177.50999450683594,132.49099731445312,321.8699951171875,415.239990234375,173.47999572753906,129.85000610351562,316.2099914550781,401.5799865722656,177.13999938964844,130.4499969482422,320.5400085449219,415.0,66062900,23665600,21257200,6031500
2023-08-18,174.2604217529297,128.11000061035156,315.8389587402344,404.5299987792969,174.49000549316406,128.11000061035156,316.4800109863281,404.5299987792969,175.10000610351562,129.8300018310547,318.3800048828125,406.5199890136719,171.9600067138672,127.0,311.54998779296875,398.1499938964844,172.3000030517578,129.05999755859375,314.489990234375,399.3299865722656,61114200,23619400,24744800,4309200
2023-08-21,175.608642578125,128.92999267578125,321.22802734375,408.2900085449219,175.83999633789062,128.92999267578125,321.8800048828125,408.2900085449219,176.1300048828125,129.25999450683594,322.7699890136719,409.6099853515625,173.74000549316406,127.16000366210938,317.0400085449219,399.5,175.07000732421875,127.8499984741211,317.92999267578125,402.2300109863281,46311900,21851100,24040000,3861600
2023-08-22,176.99681091308594,129.69000244140625,321.80682373046875,413.1700134277344,177.22999572753906,129.69000244140625,322.4599914550781,413.1700134277344,177.67999267578125,130.9499969482422,326.0799865722656,415.739990234375,176.25,128.9250030517578,321.4599914550781,407.3999938964844,177.05999755859375,129.1300048828125,325.5,409.0,42084200,15569400,16102000,3603300
2023-08-23,180.88169860839844,133.2100067138672,326.337646484375,427.54998779296875,181.1199951171875,133.2100067138672,327.0,427.54998779296875,181.5500030517578,134.07000732421875,329.20001220703125,437.0199890136719,178.3300018310547,130.50999450683594,323.4599914550781,417.7099914550781,178.52000427246094,130.85000610351562,323.82000732421875,418.3999938964844,52722800,26497000,21166400,8174700
2023-08-24,176.14793395996094,130.4199981689453,319.3218994140625,406.92999267578125,176.3800048828125,130.4199981689453,319.9700012207031,406.92999267578125,181.10000610351562,134.97000122070312,332.9800109863281,427.5899963378906,176.00999450683594,130.3000030517578,319.9599914550781,406.1700134277344,180.6699981689453,134.7270050048828,332.8500061035156,425.4100036621094,54945800,18680400,23281400,5687800
2023-08-25,178.375,130.69000244140625,322.3258056640625,416.0299987792969,178.61000061035156,130.69000244140625,322.9800109863281,416.0299987792969,179.14999389648438,131.39999389648438,325.3599853515625,419.25,175.82000732421875,128.0399932861328,318.79998779296875,407.55999755859375,177.3800048828125,130.13999938964844,321.4700012207031,412.0,51449600,20678100,21684100,5390900
2023-08-28,179.9529266357422,131.7899932861328,323.0443420410156,418.05999755859375,180.19000244140625,131.7899932861328,323.70001220703125,418.05999755859375,180.58999633789062,133.24000549316406,326.1499938964844,419.8299865722656,178.5500030517578,130.85000610351562,321.7200012207031,413.2699890136719,180.08999633789062,132.0800018310547,325.6600036621094,418.0400085449219,43820700,16715500,14808500,2928600
2023-08-29,183.87774658203125,135.49000549316406,327.7447814941406,429.989990234375,184.1199951171875,135.49000549316406,328.4100036621094,429.989990234375,184.89999389648438,137.2949981689453,328.9800109863281,432.1700134277344,179.5,132.97999572753906,321.8800048828125,414.5,179.6999969482422,132.9980010986328,321.8800048828125,416.0,53003900,30803300,19284600,4486700
2023-08-30,187.40310668945312,136.92999267578125,328.1240234375,434.6700134277344,187.64999389648438,136.92999267578125,328.7900085449219,434.6700134277344,187.85000610351562,137.25,329.80999755859375,438.1600036621094,184.74000549316406,135.02099609375,326.45001220703125,428.3500061035156,184.94000244140625,135.57000732421875,328.6700134277344,430.8500061035156,60813900,21773400,15222100,3625400
2023-08-31,187.62281799316406,137.35000610351562,327.09613037109375,433.67999267578125,187.8699951171875,137.35000610351562,327.760009765625,433.67999267578125,189.1199951171875,138.39999389648438,330.9100036621094,437.1499938964844,187.47999572753906,136.82000732421875,326.7799987792969,431.2300109863281,187.83999633789062,137.0500030517578,329.20001220703125,431.2300109863281,60794500,28147900,26411000,3803000
2023-09-01,189.2107391357422,136.8000030517578,327.9942932128906,439.8800048828125,189.4600067138672,136.8000030517578,328.6600036621094,439.8800048828125,189.9199981689453,138.5800018310547,331.989990234375,445.5,188.27999877929688,135.94000244140625,326.7799987792969,435.92999267578125,189.49000549316406,138.42999267578125,331.30999755859375,437.7300109863281,45732600,16665700,14931200,4792100
2023-09-05,189.45040893554688,136.7100067138672,332.8743591308594,448.67999267578125,189.6999969482422,136.7100067138672,333.54998779296875,448.67999267578125,189.97999572753906,137.3699951171875,334.8500061035156,453.45001220703125,187.61000061035156,135.55999755859375,328.6600036621094,438.0,188.27999877929688,136.44000244140625,329.0,438.3900146484375,45280000,17730200,18553900,6155900
2023-09-06,182.66934204101562,135.3699951171875,332.20574951171875,445.760009765625,182.91000366210938,135.3699951171875,332.8800048828125,445.760009765625,188.85000610351562,137.47999572753906,334.4599914550781,451.3900146484375,181.47000122070312,134.69000244140625,330.17999267578125,440.489990234375,188.39999389648438,137.01499938964844,333.3800048828125,448.6099853515625,81755800,15814300,17535800,3862300
2023-09-07,177.32638549804688,136.1999969482422,329.24176025390625,443.1400146484375,177.55999755859375,136.1999969482422,329.9100036621094,443.1400146484375,178.2100067138672,136.5800018310547,333.0799865722656,444.6000061035156,173.5399932861328,133.9600067138672,329.0299987792969,436.70001220703125,175.17999267578125,134.60000610351562,331.2900085449219,441.1499938964844,112488800,16976000,18381000,2922700
2023-09-08,177.945556640625,137.1999969482422,333.5928955078125,442.79998779296875,178.17999267578125,137.1999969482422,334.2699890136719,442.79998779296875,180.24000549316406,137.51499938964844,336.1600036621094,446.80999755859375,177.7899932861328,135.8699951171875,329.4599914550781,438.8500061035156,178.35000610351562,135.8699951171875,330.0899963378906,443.55999755859375,65551300,17810700,19530100,2697500
2023-09-11,179.12400817871094,137.74000549316406,337.2554931640625,445.3599853515625,179.36000061035156,137.74000549316406,337.94000244140625,445.3599853515625,180.3000030517578,138.26400756835938,338.4200134277344,449.8900146484375,177.33999633789062,136.5500030517578,335.42999267578125,442.75,180.07000732421875,137.3800048828125,337.239990234375,443.07000732421875,58953100,17180800,16583300,2913800
2023-09-12,176.0680389404297,136.07000732421875,331.09796142578125,434.69000244140625,176.3000030517578,136.07000732421875,331.7699890136719,434.69000244140625,180.1300048828125,137.63999938964844,336.7900085449219,445.44000244140625,174.82000732421875,135.92999267578125,331.4800109863281,434.1199951171875,179.49000549316406,137.1300048828125,335.82000732421875,442.8500061035156,90370200,15212900,17565500,3124000
2023-09-13,173.9807891845703,137.5,335.3793029785156,412.239990234375,174.2100067138672,137.5,336.05999755859375,412.239990234375,177.3000030517578,137.6999969482422,336.8500061035156,438.3999938964844,173.97999572753906,134.92999267578125,331.1700134277344,410.69000244140625,176.50999450683594,135.89999389648438,331.30999755859375,435.5,84267900,16394900,16544400,11843000
2023-09-14,175.5087890625,138.99000549316406,338.0139465332031,400.489990234375,175.74000549316406,138.99000549316406,338.70001220703125,400.489990234375,176.10000610351562,139.5500030517578,340.8599853515625,411.3900146484375,173.5800018310547,137.05999755859375,336.57000732421875,400.0,174.0,138.38999938964844,339.1499938964844,410.3999938964844,60895800,19064600,20267000,10709000
2023-09-15,174.77972412109375,138.3000030517578,329.5511169433594,396.94000244140625,175.00999450683594,138.3000030517578,330.2200012207031,396.94000244140625,176.5,139.36000061035156,337.3999938964844,404.70001220703125,173.82000732421875,137.17999267578125,329.6499938964844,395.0299987792969,176.47999572753906,138.8000030517578,336.9200134277344,401.0,109205100,48947600,37666900,9110700
2023-09-18,177.73583984375,138.9600067138672,328.3934631347656,394.3999938964844,177.97000122070312,138.9600067138672,329.05999755859375,394.3999938964844,179.3800048828125,139.92999267578125,330.3999938964844,399.4700012207031,176.1699981689453,137.6300048828125,326.3599853515625,392.6000061035156,176.47999572753906,137.6300048828125,327.79998779296875,395.5,67257600,16233600,16834200,4704700
2023-09-19,178.8343963623047,138.8300018310547,327.9842834472656,396.20001220703125,179.07000732421875,138.8300018310547,328.6499938964844,396.20001220703125,179.6300048828125,139.1750030517578,329.3900146484375,398.2300109863281,177.1300048828125,137.5,324.510009765625,390.25,177.52000427246094,138.25,326.1700134277344,392.8399963378906,51826900,15479100,16505900,4076800
2023-09-20,175.2591094970703,134.58999633789062,320.1202697753906,386.29998779296875,175.49000549316406,134.58999633789062,320.7699890136719,386.29998779296875,179.6999969482422,138.83999633789062,329.5899963378906,397.989990234375,175.39999389648438,134.52000427246094,320.510009765625,386.1199951171875,179.25999450683594,138.8300018310547,329.510009765625,397.04998779296875,58436200,21473500,21436500,3866600
2023-09-21,173.70115661621094,131.36000061035156,318.8827819824219,384.1499938964844,173.92999267578125,131.36000061035156,319.5299987792969,384.1499938964844,176.3000030517578,133.19000244140625,325.3500061035156,395.8999938964844,173.86000061035156,131.08999633789062,315.0,383.4200134277344,174.5500030517578,132.38999938964844,319.260009765625,386.5,63047900,22042700,35529500,5547900
2023-09-22,174.5600128173828,131.25,316.3678894042969,379.80999755859375,174.7899932861328,131.25,317.010009765625,379.80999755859375,177.0800018310547,133.00999450683594,321.45001220703125,386.8800048828125,174.0500030517578,130.50999450683594,316.1499938964844,378.3599853515625,174.6699981689453,131.67999267578125,321.32000732421875,385.0,56725400,17348700,21447900,3692800
2023-09-25,175.84832763671875,132.1699981689453,316.8968200683594,384.79998779296875,176.0800018310547,132.1699981689453,317.5400085449219,384.79998779296875,176.97000122070312,132.22000122070312,317.6700134277344,386.6199951171875,174.14999389648438,130.02999877929688,315.0,380.80999755859375,174.1999969482422,130.77000427246094,316.5899963378906,382.8999938964844,46172700,14650000,17836000,3757300
2023-09-26,171.73374938964844,129.4499969482422,311.50775146484375,379.25,171.9600067138672,129.4499969482422,312.1400146484375,379.25,175.1999969482422,131.40499877929688,315.8800048828125,384.55999755859375,171.66000366210938,128.19000244140625,310.0199890136719,377.3599853515625,174.82000732421875,130.91400146484375,315.1300048828125,382.8800048828125,64588900,20378800,26297600,4089400
2023-09-27,170.20574951171875,131.4600067138672,312.15643310546875,377.5899963378906,170.42999267578125,131.4600067138672,312.7900085449219,377.5899963378906,173.0399932861328,131.72000122070312,314.29998779296875,384.2200012207031,169.0500030517578,129.3800048828125,309.69000244140625,376.25,172.6199951171875,129.44000244140625,312.29998779296875,382.3999938964844,66921800,18764200,19410100,3843500
2023-09-28,170.46542358398438,133.1300048828125,313.0047302246094,376.3599853515625,170.69000244140625,133.1300048828125,313.6400146484375,376.3599853515625,172.02999877929688,134.17999267578125,315.4800109863281,378.9599914550781,167.6199951171875,130.69000244140625,309.45001220703125,371.1000061035156,169.33999633789062,130.69000244140625,310.989990234375,375.6000061035156,56294400,18201400,19683600,4369900
2023-09-29,170.9847412109375,131.85000610351562,315.1104431152344,377.6000061035156,171.2100067138672,131.85000610351562,315.75,377.6000061035156,173.07000732421875,134.88999938964844,319.4700012207031,382.5799865722656,170.33999633789062,131.32000732421875,314.9800109863281,375.3500061035156,172.02000427246094,134.0800018310547,317.75,380.0,51814200,23224200,24140300,4198700
2023-10-02,173.52139282226562,135.1699981689453,321.1481628417969,380.3299865722656,173.75,135.1699981689453,321.79998779296875,380.3299865722656,174.3000030517578,135.36000061035156,321.8900146484375,384.80999755859375,170.92999267578125,132.06500244140625,315.17999267578125,376.79998779296875,171.22000122070312,132.15499877929688,316.2799987792969,377.4800109863281,52164500,19210400,20570000,3102100
2023-10-03,172.1731719970703,133.3000030517578,312.7552185058594,376.75,172.39999389648438,133.3000030517578,313.3900146484375,376.75,173.6300048828125,135.24000549316406,321.3900146484375,394.8999938964844,170.82000732421875,132.81500244140625,311.2099914550781,372.8500061035156,172.25999450683594,134.92999267578125,320.8299865722656,377.1099853515625,49594600,19628700,21033500,8878100
2023-10-04,173.4315185546875,136.27000427246094,318.3139343261719,376.8999938964844,173.66000366210938,136.27000427246094,318.9599914550781,376.8999938964844,174.2100067138672,136.57000732421875,320.0400085449219,380.2200012207031,170.97000122070312,133.42999267578125,314.0,373.5799865722656,171.08999633789062,133.66000366210938,314.0299987792969,376.5,53020300,22848000,20720100,4303700
2023-10-05,174.67987060546875,135.99000549316406,318.7131042480469,372.5899963378906,174.91000366210938,135.99000549316406,319.3599853515625,372.5899963378906,175.4499969482422,136.5,319.9800109863281,378.6000061035156,172.67999267578125,134.4550018310547,314.8999938964844,367.239990234375,173.7899932861328,136.1300048828125,319.0899963378906,378.010009765625,48527900,15922900,16965600,5034800
2023-10-06,177.25648498535156,138.72999572753906,326.5971374511719,381.510009765625,177.49000549316406,138.72999572753906,327.260009765625,381.510009765625,177.99000549316406,139.18600463867188,329.19000244140625,382.5199890136719,173.17999267578125,134.94000244140625,316.29998779296875,367.7699890136719,173.8000030517578,134.94000244140625,316.54998779296875,368.42999267578125,57224100,20819300,25645500,4773400
2023-10-09,178.75450134277344,139.5,329.1519470214844,385.95001220703125,178.99000549316406,139.5,329.82000732421875,385.95001220703125,179.0500030517578,139.97000122070312,330.29998779296875,387.1700134277344,175.8000030517578,136.6999969482422,323.17999267578125,377.760009765625,176.80999755859375,137.99000549316406,324.75,378.04998779296875,42390800,16599100,19891200,3299800
2023-10-10,178.15528869628906,139.1999969482422,327.724853515625,373.32000732421875,178.38999938964844,139.1999969482422,328.3900146484375,373.32000732421875,179.72000122070312,140.74000549316406,331.1000061035156,388.70001220703125,177.9499969482422,138.42999267578125,327.6700134277344,372.25,178.10000610351562,139.50999450683594,330.9599914550781,385.5799865722656,43698000,19554900,20557100,7288900
2023-10-11,179.5634307861328,141.6999969482422,331.7466735839844,365.92999267578125,179.8000030517578,141.6999969482422,332.4200134277344,365.92999267578125,179.85000610351562,142.22000122070312,332.82000732421875,377.80999755859375,177.60000610351562,139.83999633789062,329.1400146484375,365.3399963378906,178.1999969482422,139.85000610351562,331.2099914550781,372.7799987792969,47551100,20146300,20063200,9151400
2023-10-12,180.4722442626953,140.2899932861328,330.4892272949219,361.20001220703125,180.7100067138672,140.2899932861328,331.1600036621094,361.20001220703125,182.33999633789062,142.3800048828125,333.6300048828125,368.8299865722656,179.0399932861328,139.4499969482422,328.7200012207031,359.04998779296875,180.07000732421875,142.16000366210938,330.57000732421875,366.4800109863281,56743100,18173100,19313100,7376100
2023-10-13,178.61468505859375,138.5800018310547,327.0661926269531,355.67999267578125,178.85000610351562,138.5800018310547,327.7300109863281,355.67999267578125,181.92999267578125,141.33999633789062,333.8299865722656,358.92999267578125,178.13999938964844,137.97000122070312,326.3599853515625,352.04998779296875,181.4199981689453,140.64999389648438,332.3800048828125,355.6400146484375,51427100,19438700,21072400,6312600
2023-10-16,178.48486328125,140.49000549316406,331.96624755859375,360.82000732421875,178.72000122070312,140.49000549316406,332.6400146484375,360.82000732421875,179.0800018310547,140.90499877929688,336.1400146484375,363.0799865722656,176.50999450683594,139.32000732421875,330.6000061035156,354.7699890136719,176.75,139.72999572753906,331.04998779296875,356.2099914550781,52517000,17345600,22158000,5128900
2023-10-17,176.9169158935547,140.99000549316406,331.38739013671875,355.7200012207031,177.14999389648438,140.99000549316406,332.05999755859375,355.7200012207031,178.4199981689453,141.25,333.4599914550781,362.70001220703125,174.8000030517578,138.5290069580078,327.4100036621094,353.8900146484375,176.64999389648438,140.02999877929688,329.5899963378906,361.1000061035156,57549400,17424000,18338500,5908400
2023-10-18,175.608642578125,139.27999877929688,329.44134521484375,346.19000244140625,175.83999633789062,139.27999877929688,330.1099853515625,346.19000244140625,177.5800018310547,141.99000549316406,335.5899963378906,354.7900085449219,175.11000061035156,138.7050018310547,328.29998779296875,344.7300109863281,175.5800018310547,140.75,332.489990234375,351.0,54764400,18304900,23153600,11429600
2023-10-19,175.22915649414062,138.97999572753906,330.6488952636719,401.7699890136719,175.4600067138672,138.97999572753906,331.32000732421875,401.7699890136719,177.83999633789062,141.0050048828125,336.8800048828125,408.95001220703125,175.19000244140625,138.60000610351562,330.9100036621094,392.260009765625,176.0399932861328,139.8000030517578,332.1499938964844,404.739990234375,59302900,21831200,25052100,28074400
2023-10-20,172.6525421142578,136.74000549316406,326.0083312988281,400.9599914550781,172.8800048828125,136.74000549316406,326.6700134277344,400.9599914550781,175.4199981689453,139.0399932861328,331.9200134277344,410.6400146484375,172.63999938964844,136.2449951171875,325.45001220703125,398.010009765625,175.30999755859375,138.58999633789062,331.7200012207031,405.6300048828125,64189300,24953900,25012600,12768900
2023-10-23,172.7723846435547,137.89999389648438,328.6529541015625,406.8399963378906,173.0,137.89999389648438,329.32000732421875,406.8399963378906,174.00999450683594,139.02000427246094,332.7300109863281,407.5400085449219,169.92999267578125,135.11000061035156,324.3900146484375,398.5199890136719,170.91000366210938,136.22999572753906,325.4700012207031,403.32000732421875,55980100,20780700,24374700,7390000
2023-10-24,173.21180725097656,140.1199951171875,329.8605041503906,413.7300109863281,173.44000244140625,140.1199951171875,330.5299987792969,413.7300109863281,173.6699981689453,140.7100067138672,331.8399963378906,416.69000244140625,171.4499969482422,138.75,327.6000061035156,408.3900146484375,173.0500030517578,139.16000366210938,331.29998779296875,409.67999267578125,43816600,26535200,31153600,6459200
2023-10-25,170.87489318847656,126.66999816894531,339.97998046875,411.25,171.10000610351562,126.66999816894531,340.6700134277344,411.25,173.05999755859375,130.10000610351562,346.20001220703125,418.8399963378906,170.64999389648438,126.08999633789062,337.6199951171875,410.1099853515625,171.8800048828125,129.77000427246094,345.0199890136719,416.0199890136719,57157000,58796100,55053800,6299600
2023-10-26,166.67042541503906,123.44000244140625,327.2258605957031,403.5400085449219,166.88999938964844,123.44000244140625,327.8900146484375,403.5400085449219,171.3800048828125,125.45999908447266,341.6300048828125,417.30999755859375,165.6699981689453,122.31999969482422,326.94000244140625,401.5400085449219,170.3699951171875,124.47000122070312,340.5400085449219,411.4200134277344,70625300,33907400,37828500,6849700
2023-10-27,167.99867248535156,123.4000015258789,329.1419677734375,397.8699951171875,168.22000122070312,123.4000015258789,329.80999755859375,397.8699951171875,168.9600067138672,124.44000244140625,336.7200012207031,410.2099914550781,166.8300018310547,121.45999908447266,328.3999938964844,395.6199951171875,166.91000366210938,124.02999877929688,330.42999267578125,406.4200134277344,58499100,37367700,29856500,4997600
2023-10-30,170.06593322753906,125.75,336.62677001953125,410.0799865722656,170.2899932861328,125.75,337.30999755859375,410.0799865722656,171.1699981689453,126.55000305175781,339.45001220703125,412.82000732421875,168.8699951171875,123.87999725341797,331.8299865722656,399.4100036621094,169.02000427246094,124.45999908447266,333.4100036621094,402.3500061035156,51131000,24165600,22828100,5317100
2023-10-31,170.54531860351562,125.30000305175781,337.4251403808594,411.69000244140625,170.77000427246094,125.30000305175781,338.1099853515625,411.69000244140625,170.89999389648438,126.55999755859375,339.0,412.5199890136719,167.89999389648438,123.92500305175781,334.69000244140625,404.6300048828125,169.35000610351562,126.2699966430664,338.8500061035156,409.239990234375,44846000,21123400,20265300,3877600
2023-11-01,173.74110412597656,127.56999969482422,345.3690185546875,420.19000244140625,173.97000122070312,127.56999969482422,346.07000732421875,420.19000244140625,174.22999572753906,127.73999786376953,347.4200134277344,420.6000061035156,170.1199951171875,124.92500305175781,339.6499938964844,414.17999267578125,171.0,125.33999633789062,339.7900085449219,414.7699890136719,56934900,26536600,28158800,4806100
2023-11-02,177.3363800048828,128.5800018310547,347.6144714355469,424.7099914550781,177.57000732421875,128.5800018310547,348.32000732421875,424.7099914550781,177.77999877929688,130.08999633789062,348.8299865722656,426.69000244140625,175.4600067138672,128.11000061035156,344.7699890136719,417.1000061035156,175.52000427246094,129.55999755859375,347.239990234375,421.1700134277344,77334800,24091700,24348100,4476000
2023-11-03,176.41757202148438,130.3699951171875,352.08538818359375,432.3599853515625,176.64999389648438,130.3699951171875,352.79998779296875,432.3599853515625,176.82000732421875,130.72999572753906,354.3900146484375,434.82000732421875,173.35000610351562,129.00999450683594,347.3299865722656,425.5299987792969,174.24000549316406,129.08999633789062,349.6300048828125,428.760009765625,79763700,19517900,23624000,3664800
2023-11-06,178.9941864013672,131.4499969482422,355.8078308105469,434.739990234375,179.22999572753906,131.4499969482422,356.5299987792969,434.739990234375,179.42999267578125,131.55999755859375,357.5400085449219,435.0299987792969,176.2100067138672,129.92999267578125,353.3500061035156,429.6099853515625,176.3800048828125,130.22000122070312,353.45001220703125,434.3800048828125,63841300,15360400,23828300,3003200
2023-11-07,181.58078002929688,132.39999389648438,359.79974365234375,434.6099853515625,181.82000732421875,132.39999389648438,360.5299987792969,434.6099853515625,182.44000244140625,133.27999877929688,362.4599914550781,437.6400146484375,178.97000122070312,131.13999938964844,357.6300048828125,431.0,179.17999267578125,131.97999572753906,359.3999938964844,436.17999267578125,70530000,19223800,25833900,3291100
2023-11-08,182.6493682861328,133.25999450683594,362.4643249511719,436.6499938964844,182.88999938964844,133.25999450683594,363.20001220703125,436.6499938964844,183.4499969482422,133.5399932861328,363.8699951171875,438.07000732421875,181.58999633789062,132.16000366210938,360.54998779296875,433.67999267578125,182.35000610351562,132.36000061035156,361.67999267578125,435.0,49340300,15093600,26767800,2356800
2023-11-09,182.1699981689453,131.69000244140625,359.95941162109375,435.1499938964844,182.41000366210938,131.69000244140625,360.69000244140625,435.1499938964844,184.1199951171875,133.9600067138672,364.7900085449219,440.3800048828125,181.80999755859375,131.50999450683594,360.3599853515625,434.3500061035156,182.9600067138672,133.36000061035156,362.29998779296875,438.0299987792969,53763500,17976500,24847300,2735500
2023-11-10,186.39999389648438,134.05999755859375,368.9212341308594,447.239990234375,186.39999389648438,134.05999755859375,369.6700134277344,447.239990234375,186.57000732421875,134.27000427246094,370.1000061035156,447.4800109863281,183.52999877929688,130.8699951171875,361.07000732421875,435.510009765625,183.97000122070312,131.52999877929688,361.489990234375,437.4800109863281,66133400,20872900,28042100,4440600
2023-11-13,184.8000030517578,133.63999938964844,365.937255859375,444.6199951171875,184.8000030517578,133.63999938964844,366.67999267578125,444.6199951171875,186.02999877929688,134.11000061035156,368.4700012207031,448.42999267578125,184.2100067138672,132.77000427246094,365.8999938964844,442.6000061035156,185.82000732421875,133.36000061035156,368.2200012207031,447.25,43627500,16409900,19986500,2896100
2023-11-14,187.44000244140625,135.42999267578125,369.5199890136719,448.6499938964844,187.44000244140625,135.42999267578125,370.2699890136719,448.6499938964844,188.11000061035156,137.24000549316406,371.95001220703125,454.0799865722656,186.3000030517578,135.10000610351562,367.3500061035156,445.6400146484375,187.6999969482422,135.64999389648438,371.010009765625,448.7799987792969,60108400,22317300,27683900,4060900
2023-11-15,188.00999450683594,136.3800048828125,369.6700134277344,461.94000244140625,188.00999450683594,136.3800048828125,369.6700134277344,461.94000244140625,189.5,136.83999633789062,373.1300048828125,462.75,187.77999877929688,135.3300018310547,367.1099853515625,452.45001220703125,187.85000610351562,136.63999938964844,371.2799987792969,452.80999755859375,53790500,15840900,26860100,5035300
2023-11-16,189.7100067138672,138.6999969482422,376.1700134277344,466.95001220703125,189.7100067138672,138.6999969482422,376.1700134277344,466.95001220703125,190.9600067138672,138.8800048828125,376.3500061035156,467.2799987792969,188.64999389648438,136.0800018310547,370.17999267578125,459.6499938964844,189.57000732421875,136.9600067138672,370.9599914550781,463.0,54412900,17615100,27182300,3656000
2023-11-17,189.69000244140625,136.94000244140625,369.8500061035156,465.9100036621094,189.69000244140625,136.94000244140625,369.8500061035156,465.9100036621094,190.3800048828125,138.0,374.3699951171875,467.6499938964844,188.57000732421875,135.47999572753906,367.0,462.760009765625,190.25,137.82000732421875,373.6099853515625,466.95001220703125,50922700,25565300,40157000,2798500
2023-11-20,191.4499969482422,137.9199981689453,377.44000244140625,474.4700012207031,191.4499969482422,137.9199981689453,377.44000244140625,474.4700012207031,191.91000366210938,138.4250030517578,378.8699951171875,476.760009765625,189.8800048828125,135.49000549316406,371.0,465.3999938964844,189.88999938964844,135.5,371.2200012207031,465.3999938964844,46505100,19569400,52465100,3617600
2023-11-21,190.63999938964844,138.6199951171875,373.07000732421875,474.95001220703125,190.63999938964844,138.6199951171875,373.07000732421875,474.95001220703125,191.52000427246094,138.96499633789062,376.2200012207031,477.0199890136719,189.74000549316406,137.7050018310547,371.1199951171875,471.2099914550781,191.41000366210938,137.94000244140625,375.6700134277344,472.6300048828125,38134500,17648100,28423100,2997700
2023-11-22,191.30999755859375,140.02000427246094,377.8500061035156,478.0,191.30999755859375,140.02000427246094,377.8500061035156,478.0,192.92999267578125,141.10000610351562,379.7900085449219,482.70001220703125,190.8300018310547,139.0,374.9700012207031,476.55999755859375,191.49000549316406,139.10000610351562,378.0,476.79998779296875,39617700,17306400,23345300,2841600
2023-11-24,189.97000122070312,138.22000122070312,377.42999267578125,479.55999755859375,189.97000122070312,138.22000122070312,377.42999267578125,479.55999755859375,190.89999389648438,139.677001953125,377.9700012207031,480.3999938964844,189.25,137.47000122070312,375.1400146484375,475.20001220703125,190.8699951171875,139.5399932861328,377.3299865722656,477.1099853515625,24048300,8828600,10176600,1404700
2023-11-27,189.7899932861328,138.0500030517578,378.6099853515625,479.1700134277344,189.7899932861328,138.0500030517578,378.6099853515625,479.1700134277344,190.6699981689453,139.6300048828125,380.6400146484375,482.0,188.89999389648438,137.5399932861328,376.20001220703125,475.3500061035156,189.9199981689453,137.57000732421875,376.7799987792969,479.0299987792969,40552600,17886400,22179200,3625900
